gram@eh2000;@eh2000;108.345;108.497;97;но;но;CCONJ;_;_;99;cc;_
gram@eh2000;@eh2000;108.648;108.8;98;не;не;PART;_;_;99;advmod;_
gram@eh2000;@eh2000;108.951;109.103;99;собирались;собиратьсЯ;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid;669;conj;_
gram@eh2000;@eh2000;109.254;109.406;100;ещЮ;еще;ADV;_;Degree=Pos;837;advmod;_
gram@eh2000;@eh2000;109.557;109.708;101;никуда;никуда;ADV;_;Degree=Pos;102;advmod;_
gram@eh2000;@eh2000;109.86;110.011;102;ездить;ездить;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;99;xcomp;_
gram@eh2000;@eh2000;110.011;110.163;103;/;/;PUNCT;_;_;870;punct;_
gram@eh2000;@eh2000;110.163;110.314;104;/;/;PUNCT;_;_;366;punct;_
gram@eh2000;@eh2000;110.314;110.466;105;а;а;CCONJ;_;_;884;cc;_
gram@eh2000;@eh2000;110.617;110.769;106;потом;потом;ADV;_;Degree=Pos;366;advmod;_
gram@eh2000;@eh2000;110.92;111.072;107;вот;вот;PART;_;_;108;advmod;_
gram@eh2000;@eh2000;111.223;111.375;108;как_то;как_то;ADV;_;Degree=Pos;669;conj;_
gram@eh2000;@eh2000;111.375;111.526;109;/;/;PUNCT;_;_;215;punct;_
gram@eh2000;@eh2000;111.829;111.981;110;ээ;э;DET;_;_;215;nsubj;_
gram@eh2000;@eh2000;112.283;112.435;111;собрались;собратьсЯ;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Mid;4;conj;_
gram@eh2000;@eh2000;112.435;112.586;112;/;/;PUNCT;_;_;115;punct;_
gram@eh2000;@eh2000;112.738;112.889;113;вот;вот;PART;_;_;220;advmod;_
gram@eh2000;@eh2000;113.041;113.192;114;Љумира;Љумир;PROPN;_;Animacy=Anim|Case=Acc|Gender=Masc|Number=Sing;893;obj;_
gram@eh2000;@eh2000;113.344;113.495;115;купили;купить;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;669;conj;_
gram@eh2000;@eh2000;113.495;113.647;116;/;/;PUNCT;_;_;773;punct;_
gram@eh2000;@eh2000;113.798;113.95;117;потом;потом;ADV;_;Degree=Pos;773;advmod;_
gram@eh2000;@eh2000;114.101;114.253;118;через;через;ADP;_;_;120;case;_
gram@eh2000;@eh2000;114.404;114.556;119;два;два;NUM;_;Animacy=Inan|Case=Acc|Gender=Masc;120;nummod:gov;_
gram@eh2000;@eh2000;114.707;114.858;120;года;год;NOUN;_;Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing;773;obl;_
gram@eh2000;@eh2000;115.01;115.161;121;”липпера;”липпер;PROPN;_;Animacy=Anim|Case=Gen|Gender=Masc|Number=Sing;122;nsubj;_
gram@eh2000;@eh2000;115.313;115.464;122;получилось;получитьсЯ;VERB;_;Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid;643;conj;_
gram@eh2000;@eh2000;115.464;115.616;123;/;/;PUNCT;_;_;126;punct;_
gram@eh2000;@eh2000;115.919;116.07;124;что;что;PRON;_;Case=Acc;126;obj;_
gram@eh2000;@eh2000;116.222;116.373;125;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;126;nsubj;_
gram@eh2000;@eh2000;116.525;116.676;126;купили;купить;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;191;parataxis;_
gram@eh2000;@eh2000;116.676;116.828;127;/;/;PUNCT;_;_;129;punct;_
gram@eh2000;@eh2000;116.828;116.979;128;/;/;PUNCT;_;_;129;punct;_
gram@eh2000;@eh2000;116.979;117.131;129;хотели;хотеть;VERB;_;Aspect=Imp|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;643;conj;_
gram@eh2000;@eh2000;117.282;117.433;130;лошадь;лошадь;NOUN;_;Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing;134;obj;_
gram@eh2000;@eh2000;117.585;117.736;131;эээ;э;PRON;_;Foreign=Yes;134;obj;_
gram@eh2000;@eh2000;117.888;118.039;132;уровнем;уровень;NOUN;_;Animacy=Inan|Case=Ins|Gender=Masc|Number=Sing;134;obl;_
gram@eh2000;@eh2000;118.191;118.342;133;выше;высоко;ADV;_;Degree=Cmp;134;advmod;_
gram@eh2000;@eh2000;118.494;118.645;134;брать;брать;VERB;_;Aspect=Imp|VerbForm=Inf|Voice=Act;200;csubj;_
gram@eh2000;@eh2000;118.645;118.797;135;/;/;PUNCT;_;_;635;punct;_
gram@eh2000;@eh2000;118.797;118.948;136;/;/;PUNCT;_;_;139;punct;_
gram@eh2000;@eh2000;118.948;119.1;137;ээ;э;PRON;_;_;139;obj;_
gram@eh2000;@eh2000;119.403;119.554;138;Я;Я;PRON;_;Case=Nom|Number=Sing|Person=1;139;nsubj;_
gram@eh2000;@eh2000;119.706;119.857;139;посмотрела;смотреть;VERB;_;Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;4;conj;_
gram@eh2000;@eh2000;120.008;120.16;140;сначала;сначала;ADV;_;Degree=Pos;643;advmod;_
gram@eh2000;@eh2000;120.311;120.463;141;одну;один;NUM;_;Case=Acc|Gender=Fem;142;nummod:gov;_
gram@eh2000;@eh2000;120.614;120.766;142;лошадь;лошадь;NOUN;_;Animacy=Anim|Case=Acc|Gender=Fem|Number=Sing;643;obj;_
gram@eh2000;@eh2000;120.917;121.069;143;такую;такой;DET;_;Case=Acc|Gender=Fem|Number=Sing;142;det;_
gram@eh2000;@eh2000;121.069;121.22;144;/;/;PUNCT;_;_;807;punct;_
gram@eh2000;@eh2000;121.523;121.675;145;ноо;но;CCONJ;_;_;975;cc;_
gram@eh2000;@eh2000;121.826;121.978;146;у;у;ADP;_;_;147;case;_
gram@eh2000;@eh2000;122.129;122.281;147;него;он;PRON;_;Case=Gen|Gender=Masc|Number=Sing|Person=3;407;obl;_
gram@eh2000;@eh2000;122.432;122.584;148;там;там;ADV;_;Degree=Pos;407;advmod;_
gram@eh2000;@eh2000;122.735;122.886;149;по;по;ADP;_;_;150;case;_
gram@eh2000;@eh2000;123.038;123.189;150;здороовью;здороовье;NOUN;_;Animacy=Inan|Case=Dat|Gender=Neut|Number=Sing;807;obl;_
